Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"015-000000285","1331","015","Department of the Treasury","Affordable Care Act Administration","0.000000","0.000000","0.000000","0.000000","477.820650","226.792001","190.658154","208.912836","166.699981","88.806180","101.398079","92.796356","6.536697","23.918016","67.341846","78.962235","0.000000","1.835393","13.601921","15.949044","1148.36","628.20","795.07","818.00","-3.600143","49.117280","-1.040000","15.170000"
"015-000000025","1337","015","Department of the Treasury","Pay.gov","0.000000","0.000000","0.000000","0.000000","42.717000","3.234000","3.581000","3.688000","0.317000","0.100000","0.100000","0.100000","90.805000","15.482000","16.707000","16.817000","4.881000","0.500000","0.500000","0.500000","29.00","5.00","5.00","5.00","0.000000","0.000000","0.000000","0.000000"
"015-999990047","1461","015","Department of the Treasury","USAspending.gov","0.000000","0.000000","0.000000","0.000000","0.000000","4.089000","0.000000","0.500000","0.000000","0.000000","0.000000","0.000000","0.000000","4.132000","3.424286","3.247000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","4.205000","3.280000","100.000000","100.000000"
"015-000200053","1499","015","Department of the Treasury","Web Applications (formerly Online Services (OLS))","0.000000","0.000000","0.000000","0.000000","0.000000","2.153313","11.500000","15.280482","0.000000","0.000000","3.716800","4.532015","0.000000","0.000000","1.000000","2.910568","0.000000","0.000000","0.323200","0.863241","0.00","0.00","36.00","44.25","0.000000","0.000000","0.000000","0.000000"
"015-000000020","1501","015","Department of the Treasury","Redesign Revenue Accounting Control System (RRACS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.315829","2.905316","11.578621","0.000000","0.980553","1.079364","1.078229","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"015-000000225","1503","015","Department of the Treasury","Computer Assisted Publishing System (CAPS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.473854","0.000000","0.000000","0.000000","0.000000","0.000000","5.339030","5.183604","5.183604","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"015-000200091","1595","015","Department of the Treasury","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.020000","25.614700","0.000000","0.000000","2.890000","13.813464","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","25.00","95.00","0.000000","0.000000","0.000000","0.000000"
"029-888888105","7","029","Department of Veterans Affairs","Interagency 21st Century One Vet","2.548000","0.000000","0.000000","0.000000","392.889000","103.470000","86.600000","67.230000","26.975000","5.354000","6.516000","3.065000","68.207000","70.625000","20.570000","114.550000","4.507000","3.721000","1.529000","5.219000","262.00","78.00","68.00","68.00","27.820000","8.045000","17.900000","7.500000"
"029-555555110","8","029","Department of Veterans Affairs","Medical 21st Century TeleHealth","1.666000","0.000000","0.000000","0.000000","47.377000","5.845000","7.143000","4.070000","2.843000","0.661000","0.672000","0.302000","4.512000","2.383000","2.939000","8.980000","0.261000","0.270000","0.274000","0.673000","26.00","8.00","8.00","8.00","-2.005000","-6.054000","-18.000000","-35.400000"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","0.000000","0.000000","0.000000","0.000000","215.352000","0.000000","0.000000","0.000000","4.021000","0.000000","0.000000","0.000000","35.398000","7.101000","16.131000","0.000000","0.413000","0.349000","0.355000","0.365000","35.00","3.00","3.00","3.00","-20.014000","0.355000","-72.900000","2.200000"
"029-666666265","468","029","Department of Veterans Affairs","Benefits 21st Century Paperless Delivery of Veterans Benefits","9.356000","0.000000","0.000000","0.000000","337.502000","41.676000","44.500000","76.000000","15.168000","2.432000","2.082000","1.827000","124.651000","67.938000","92.500000","177.000000","6.819000","3.967000","4.425000","4.264000","185.00","55.00","55.00","50.00","14.881000","6.507000","14.700000","4.700000"
"029-666666268","469","029","Department of Veterans Affairs","Benefits IT Support","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","440.489000","140.197000","161.272000","87.210000","194.751000","49.388000","45.129000","57.217000","1615.00","438.00","396.00","469.00","25.326000","45.129000","15.400000","28.000000"
"029-666666109","470","029","Department of Veterans Affairs","Benefits Legacy","0.000000","0.000000","0.000000","0.000000","13.115000","0.000000","0.750000","19.740000","10.055000","0.000000","7.613000","12.791000","46.361000","14.908000","0.613000","0.000000","36.463000","16.760000","11.555000","5.514000","410.00","105.00","117.00","146.00","9.908000","19.168000","45.500000","1406.300000"
"029-666666264","471","029","Department of Veterans Affairs","Benefits Legacy VETSNET","1.655000","0.000000","0.000000","0.000000","92.206000","1.950000","19.000000","10.000000","29.026000","2.647000","5.383000","3.143000","8.378000","3.582000","8.000000","13.000000","3.185000","4.915000","2.307000","4.166000","267.00","65.00","65.00","60.00","-5.226000","7.690000","-28.500000","28.500000"
"029-777777106","472","029","Department of Veterans Affairs","Corporate 21st Century Core","13.387000","0.000000","0.000000","0.000000","129.700000","13.739000","15.200000","6.000000","6.166000","1.396000","1.483000","3.703000","55.247000","40.310000","31.048000","1.500000","2.933000","4.188000","3.012000","0.926000","76.00","48.00","38.00","38.00","40.200000","4.495000","206.900000","9.700000"
"029-777777109","474","029","Department of Veterans Affairs","Enterprise IT Support","0.000000","0.000000","0.000000","0.000000","25.947000","0.000000","1.000000","0.000000","1.315000","0.000000","0.000000","0.000000","1815.271000","767.427000","756.137000","901.300000","244.093000","62.287000","50.089000","62.311000","2049.00","521.00","407.00","513.00","291.541000","50.089000","54.200000","6.600000"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","432.626000","199.401000","156.000000","179.120000","273.478000","62.475000","66.722000","68.708000","2241.00","537.00","564.00","564.00","138.618000","66.722000","112.500000","42.800000"
"029-888888101","478","029","Department of Veterans Affairs","Interagency 21st Century Core","0.000000","0.000000","0.000000","0.000000","48.099000","53.663000","49.208000","10.000000","4.676000","3.323000","0.781000","0.609000","49.070000","10.555000","25.000000","10.000000","6.744000","0.633000","0.402000","0.609000","95.00","34.00","10.00","10.00","-275.440000","18.391000","-80.200000","32.300000"
"029-888888104","479","029","Department of Veterans Affairs","Interagency 21st Century Enrollment Systems Redesign","0.000000","0.000000","0.000000","0.000000","8.231000","23.263000","2.000000","41.700000","1.886000","0.000000","0.356000","0.742000","11.625000","1.765000","2.696000","6.200000","2.218000","0.814000","0.472000","0.111000","34.00","7.00","7.00","7.00","25.842000","0.828000","0.000000","17.600000"
"029-888888103","480","029","Department of Veterans Affairs","Interagency 21st Century PIV","1.690000","0.000000","0.000000","0.000000","51.645000","0.429000","2.300000","0.800000","3.944000","1.163000","0.331000","0.830000","13.623000","0.000000","5.980000","0.380000","0.873000","0.000000","0.852000","0.390000","40.00","10.00","10.00","10.00","-4.998000","1.183000","-75.800000","14.300000"
"029-888888102","481","029","Department of Veterans Affairs","Interagency 21st Century Veterans Interoperability","1.000000","0.000000","0.000000","0.000000","124.811000","12.829000","2.588000","9.920000","16.093000","3.371000","0.502000","0.000000","82.890000","15.293000","31.911000","0.000000","11.110000","3.958000","5.768000","6.457000","224.00","63.00","53.00","53.00","-7.935000","6.270000","-18.300000","18.200000"
"029-555555111","482","029","Department of Veterans Affairs","Medical 21st Century Bar Code Expansion (BCE)","0.253000","0.000000","0.000000","0.000000","5.041000","0.274000","0.000000","0.000000","1.280000","0.000000","0.000000","0.000000","7.380000","0.000000","0.000000","0.000000","0.390000","0.465000","0.473000","0.487000","14.00","4.00","4.00","4.00","-0.961000","0.473000","-56.500000","0.000000"
"029-555555194","483","029","Department of Veterans Affairs","Medical 21st Century CAPRI","1.370000","0.000000","0.000000","0.000000","2.294000","0.876000","1.100000","8.300000","0.431000","0.223000","0.245000","0.336000","2.257000","0.501555","0.500000","0.750000","0.630000","0.126000","0.110000","0.029000","12.00","3.00","3.00","3.00","0.006555","0.355000","0.400000","22.200000"
"029-555555108","484","029","Department of Veterans Affairs","Medical 21st Century Development Core","17.168000","0.000000","0.000000","0.000000","315.056000","70.078000","212.254000","194.683000","28.864000","10.359000","5.679000","3.306000","44.064000","13.036000","117.022000","232.550000","4.251000","1.973000","3.194000","3.882000","276.00","106.00","171.00","251.00","59.977000","8.873000","169.100000","2.700000"
"029-555555222","485","029","Department of Veterans Affairs","Medical 21st Century Laboratory","7.570000","0.000000","0.000000","0.000000","43.771000","1.119195","0.000000","0.000000","8.831000","0.000000","0.000000","0.000000","10.942000","3.079000","0.000000","0.000000","4.977000","1.745000","1.775000","1.827000","69.00","15.00","15.00","15.00","5.943195","1.775000","0.000000","0.000000"
"029-555555242","486","029","Department of Veterans Affairs","Medical 21st Century MyHealtheVet","0.000000","0.000000","0.000000","0.000000","64.462000","15.706000","10.774000","25.430000","6.157000","1.026000","0.960000","1.689000","8.144000","9.227000","7.833000","0.250000","0.697000","0.603000","0.696000","0.017000","57.00","14.00","14.00","14.00","1.804000","1.656000","7.300000","8.900000"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","2.058000","0.000000","0.000000","0.000000","34.266000","2.823375","0.000000","0.000000","10.569000","0.000000","0.000000","0.000000","0.000000","0.308000","0.000000","0.000000","0.000000","1.629000","1.656000","1.706000","88.00","14.00","14.00","14.00","4.760375","1.656000","0.000000","0.000000"
"029-555555109","488","029","Department of Veterans Affairs","Medical 21st Century Registries","0.000000","0.000000","0.000000","0.000000","21.511000","6.070000","4.325000","12.720000","4.378000","0.953000","0.800000","1.236000","7.520000","3.552000","3.951000","3.500000","1.391000","0.559000","0.738000","0.348000","48.00","13.00","13.00","13.00","7.046000","1.538000","172.400000","18.600000"
"029-555555114","491","029","Department of Veterans Affairs","Medical IT Support","0.000000","0.000000","0.000000","0.000000","18.763000","0.000000","0.000000","0.000000","18.074000","0.000000","0.000000","0.000000","3049.816000","667.107000","740.176000","809.213000","2123.179000","524.537000","496.183000","484.013000","17803.00","4453.00","4120.00","3857.00","389.764000","485.975000","48.600000","64.800000"
"029-555555113","492","029","Department of Veterans Affairs","Medical Legacy","20.229000","0.000000","0.000000","0.000000","269.912000","29.919000","80.993000","34.050000","118.767000","16.735000","30.202000","45.258000","113.118000","22.013000","28.122000","1.020000","28.640000","12.118000","10.612000","1.400000","1232.00","248.00","345.00","383.00","18.524000","40.814000","29.800000","37.400000"
"029-777777137","1169","029","Department of Veterans Affairs","Unified Communications Strategy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","40.514000","92.000000","60.000000","0.000000","0.000000","59.151000","71.632000","0.00","0.00","500.00","588.00","-75.482000","59.151000","-65.100000","64.300000"
"202-000001051","735","202","U.S. Army Corps of Engineers","Corps Water Management System (CWMS)","0.000000","0.000000","0.000000","0.000000","7.476000","0.000000","0.000000","0.000000","1.037000","0.000000","0.000000","0.000000","3.351000","0.812000","0.700000","0.700000","6.229000","0.668000","0.700000","0.700000","145.00","4.00","4.00","4.00","0.461000","1.400000","45.200000","0.000000"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","11.971000","0.000000","0.000000","0.000000","10.410000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","156.539000","8.368000","8.619000","8.876000","38.828000","1.950000","1.699000","1.442000","370.00","21.00","17.00","15.00","0.000000","-2.029000","0.000000","-16.400000"
"202-000001017","761","202","U.S. Army Corps of Engineers","Enterprise Data Warehouse (EDW)","1.790000","0.000000","0.000000","0.000000","2.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.016000","4.344000","4.264000","4.709000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","-1.156000","4.264000","-21.000000","0.000000"
"202-000001032","762","202","U.S. Army Corps of Engineers","Resident Management System (RMS)","1.977000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","28.440000","2.340000","2.200000","2.200000","0.000000","0.000000","0.500000","0.500000","10.00","5.00","5.00","5.00","0.000000","0.000000","0.000000","0.000000"
"202-000001033","765","202","U.S. Army Corps of Engineers","Program and Project Management System (PROMIS Phase 2) (P2)","33.900000","0.000000","0.000000","0.000000","9.430000","2.100000","1.800000","1.300000","0.000000","0.000000","0.000000","0.000000","54.850000","9.044000","8.750000","8.750000","0.000000","0.650000","0.650000","0.650000","6.00","3.00","3.00","3.00","0.315000","-0.350000","2.700000","-3.000000"
"202-000001031","766","202","U.S. Army Corps of Engineers","Civil Works Business Intelligence (CWBI)","4.500000","0.000000","0.000000","0.000000","6.267000","0.671000","0.106000","0.025000","0.000000","0.000000","0.000000","0.000000","29.691000","2.402000","2.611000","2.569000","27.184000","2.598000","2.852000","3.065000","51.00","14.00","14.00","14.00","-0.222000","5.569000","-3.800000","0.000000"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","2.100000","0.400000","0.400000","0.380000","11.248000","3.487000","2.490000","2.500000","0.157500","0.110000","0.110000","0.120000","23.054127","6.014000","9.250000","8.870000","5.767146","0.500000","0.880000","0.880000","32.00","3.00","4.00","4.00","0.277000","3.915000","2.700000","42.500000"
"202-000001012","823","202","U.S. Army Corps of Engineers","Facilities and Equipment Maintenance (FEM) System","0.410000","0.000000","0.000000","0.000000","11.061000","0.000000","0.000000","0.000000","0.876000","0.000000","0.000000","0.000000","9.280000","1.176000","1.086000","1.550000","4.430000","0.676000","0.630000","0.800000","40.00","4.00","4.00","5.00","-0.070000","1.716000","-3.600000","0.000000"
"202-000004001","1525","202","U.S. Army Corps of Engineers","Electronic Document and Records Management System (EDRMS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.440000","2.315000","3.185000","2.945000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","-1.215000","-0.375000","-34.400000","-10.500000"
"202-000000066","1545","202","U.S. Army Corps of Engineers","IT Infrastructure (II)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","153.200000","141.300000","0.000000","0.000000","52.145000","52.556000","0.00","730.00","730.00","730.00","0.000000","0.000000","0.000000","0.000000"
"202-000001162","1549","202","U.S. Army Corps of Engineers","Rental Facilities Management Information System (RFMIS)","0.000000","0.000000","1.300000","1.100000","0.000000","0.000000","0.900000","2.500000","0.000000","0.000000","0.000000","1.700000","7.600000","8.066000","6.313000","3.900000","3.500000","3.485000","3.500000","1.800000","0.00","11.00","16.00","12.00","11.551000","12.013000","0.000000","0.000000"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","28.924000","0.000000","0.000000","0.000000","30.190000","3.681200","0.660000","9.613000","3.931300","0.578700","0.820000","0.843000","68.651000","6.230000","4.978000","5.123000","12.570900","0.616700","0.819000","0.842000","121.00","8.00","10.00","10.00","11.106600","7.277000","0.000000","0.000000"
"020-000016026","398","020","Environmental Protection Agency","EPASS - EPA Personnel Access and Security System","6.287000","0.116500","0.497000","0.000000","19.413000","0.653100","1.650000","0.000000","1.100000","0.000000","1.004000","0.000000","12.906000","0.574300","2.512000","4.667000","3.992600","0.000000","0.000000","1.034000","40.00","0.00","7.00","7.00","1.343900","5.663000","0.000000","0.000000"
"020-000016240","400","020","Environmental Protection Agency","CMDS - Content Management and Discovery Services","0.728000","0.000100","0.000000","0.000000","8.162000","0.959000","0.000000","0.000000","2.380100","0.226000","0.000000","0.000000","19.282000","7.026400","6.904000","8.351000","0.485400","0.094800","0.310000","0.320000","21.00","3.00","2.00","2.00","8.306300","7.214000","0.000000","0.000000"
"020-000010126","401","020","Environmental Protection Agency","FinRS - Financial Replacement System","13.184000","0.000000","0.000000","0.000000","85.445000","0.000000","0.000000","0.000000","30.305000","0.000000","0.000000","0.000000","72.409000","20.909900","15.989000","19.707000","11.017400","2.401000","5.351000","5.501000","330.00","15.00","40.00","40.00","0.973900","-4.251000","4.400000","-16.600000"
"020-000015010","402","020","Environmental Protection Agency","ICIS - Integrated Compliance Information System","5.354000","0.000000","0.000000","0.000000","75.110000","6.253000","4.711000","9.758000","7.771800","1.716100","2.315000","2.383000","35.736500","5.318300","6.676000","6.687000","23.065800","2.178400","2.451000","2.524000","203.00","24.00","29.00","29.00","-5.700200","-7.204000","-26.900000","-30.800000"
"020-000013015","412","020","Environmental Protection Agency","SEMS - Superfund Enterprise Management System","4.362000","0.000000","0.000000","0.000000","17.801000","0.000300","0.000000","0.000000","1.342800","0.235000","0.000000","0.000000","11.164000","6.900400","6.308000","6.613000","0.029200","0.000000","0.284000","0.308000","10.00","2.00","2.00","2.00","0.856700","6.592000","13.600000","0.000000"
"020-000020201","413","020","Environmental Protection Agency","TIM - Technology Infrastructure Modernization","0.847000","0.000000","0.000000","0.000000","8.930000","0.013800","0.000000","0.000000","0.252000","0.000000","0.000000","0.000000","1793.477000","158.310400","115.694000","120.703000","463.842900","30.137400","38.480000","39.807000","3160.00","213.00","274.00","271.00","188.461600","154.174000","0.000000","0.000000"
"020-999996060","414","020","Environmental Protection Agency","eRulemaking","1.825000","0.000000","0.000000","0.000000","25.617951","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","63.279755","1.000000","0.998000","0.941000","9.343840","0.000000","0.000000","0.000000","109.00","6.00","0.00","0.00","1.000000","0.998000","0.000000","0.000000"
"020-000013014","1385","020","Environmental Protection Agency","eManifest","0.000000","1.253300","0.000000","0.000000","0.000000","0.000000","2.330000","5.979000","0.000000","0.514100","0.646000","0.664000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","4.00","4.00","4.00","1.767400","2.976000","0.000000","0.000000"
"020-000020210","1387","020","Environmental Protection Agency","RSTI - Research Science Technology Infrastructure","0.000000","1.149100","0.000000","0.000000","0.000000","0.880100","0.000000","0.000000","0.000000","0.000000","0.110000","0.000000","0.000000","9.991200","14.574000","14.602000","0.000000","1.143700","1.004000","1.142000","0.00","8.00","8.00","8.00","13.164100","15.688000","0.000000","0.000000"
"023-999990220","604","023","General Services Administration","E-Gov Travel (ETS)","39.377000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","48.766000","5.539000","1.386000","0.000000","5.669000","0.370000","0.093000","0.000000","40.00","3.00","1.00","0.00","0.000000","0.000000","0.000000","0.000000"
"023-000004120","606","023","General Services Administration","Federal Real Property Asset Management","3.070000","0.000000","0.000000","0.000000","3.053000","1.156000","0.728000","0.000000","1.950000","0.000000","0.000000","0.000000","8.153000","0.858000","0.885000","1.588000","4.510000","0.747000","0.785000","0.825000","45.00","5.00","5.00","5.00","0.000000","0.000000","0.000000","0.000000"
"023-000001030","608","023","General Services Administration","Federal Supply Service 19 (FSS-19)","41.019852","9.663816","3.006250","0.921250","0.000000","0.000000","0.000000","0.000000","4.286000","1.147300","0.000000","0.000000","183.847963","8.125694","14.521739","14.863130","18.300846","1.407000","2.447780","2.686812","112.00","18.00","17.00","18.00","20.343810","19.975769","0.000000","0.000000"
"023-000001020","609","023","General Services Administration","GSA Advantage","35.912036","1.180000","0.725000","0.375000","0.000000","0.000000","0.000000","0.000000","5.746700","0.352916","0.000000","0.000000","244.739870","16.160987","15.023134","15.383715","19.120526","1.148180","2.171242","2.629703","152.00","24.00","15.00","17.00","18.842083","17.919376","0.000000","0.000000"
"023-000001151","610","023","General Services Administration","GSA FMLOB Shared Service/Pegasys","39.609000","0.000000","0.000000","0.000000","111.726599","24.139000","15.123000","7.397000","0.000000","0.000000","0.000000","0.000000","208.848252","24.248000","29.157000","32.592000","54.655763","9.420000","12.107000","11.560000","483.00","69.00","86.00","69.00","57.807000","56.387000","0.000000","0.000000"
"023-000004030","611","023","General Services Administration","GSA Office of Enterprise Infrastructure","0.000000","0.000000","0.000000","0.000000","43.371509","20.492984","11.322500","5.736784","0.326000","0.000000","2.922320","1.659742","1050.987666","111.937527","0.000000","0.000000","213.942422","22.837345","0.000000","0.000000","1769.00","191.00","21.00","12.00","155.267856","14.244820","0.000000","0.000000"
"023-000001226","613","023","General Services Administration","Human Capital Information Technology Services","16.298000","0.107000","0.200000","0.200000","1.948000","0.000000","0.000000","0.000000","1.099000","0.000000","0.000000","0.000000","53.048000","11.461000","7.085000","7.391000","17.344000","1.300000","0.978000","1.010000","129.00","5.00","6.00","5.00","12.868000","8.263000","0.000000","0.000000"
"023-999990230","616","023","General Services Administration","Integrated Award Environment (IAE)","59.008280","0.000000","0.000000","0.000000","1.622010","20.926691","29.724410","32.038318","5.774650","3.834430","4.410000","4.796000","463.967920","69.114020","69.345400","69.413550","29.709840","0.000000","0.000000","0.000000","201.00","33.00","41.00","45.00","8.368141","12.341435","9.800000","13.500000"
"023-000004050","617","023","General Services Administration","National Electronic Accounting and Reporting (NEAR) System","0.656000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","70.755069","7.619000","8.183000","8.568000","34.582328","3.478000","2.021000","2.131000","282.00","32.00","14.00","14.00","11.097000","10.204000","0.000000","0.000000"
"023-000001010","618","023","General Services Administration","Network Services Ordering & Billing System (NSOBS)","3.060000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.111000","0.000000","0.000000","0.000000","77.349000","5.972652","6.556000","6.556000","18.862000","1.117460","1.336000","1.336000","78.00","10.00","10.00","10.00","7.090112","7.892000","0.000000","0.000000"
"023-000001221","619","023","General Services Administration","PAR (e-Payroll)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.998372","1.397000","2.300000","2.267000","22.749663","2.484000","1.234000","1.251000","141.00","17.00","8.00","8.00","3.881000","3.534000","0.000000","0.000000"
"023-000001060","620","023","General Services Administration","Assisted Services Shared Information SysTem (ASSIST)","0.000000","0.000000","0.000000","0.000000","34.493500","14.580030","8.450000","1.500000","1.379000","0.467000","0.000000","0.000000","88.609829","16.926871","17.550931","16.107381","2.755921","1.013000","1.129382","1.024718","26.00","3.00","8.00","7.00","32.986901","27.130313","0.000000","0.000000"
"023-000004130","634","023","General Services Administration","Regulatory Information Service Center (ROCIS II)","2.996000","0.000000","0.000000","0.000000","11.418000","0.985000","0.859000","0.900000","2.315000","0.080000","0.080000","0.080000","8.031000","1.333000","1.152000","1.200000","1.095000","0.115000","0.115000","0.115000","32.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"023-000004210","1030","023","General Services Administration","Real Estate Across the US (REXUS)","0.000000","0.000000","0.000000","0.000000","8.461000","2.123000","0.000000","1.259480","0.348000","0.130000","0.000000","0.171050","5.174000","3.593000","2.494000","2.600000","0.313000","0.219000","0.366000","0.353100","3.00","3.00","3.00","4.00","6.065000","2.860000","0.000000","0.000000"
"023-000004270","1213","023","General Services Administration","GSA Real Estate Exchange (G-REX)","0.000000","0.000000","0.000000","0.000000","7.766000","3.032000","1.310000","2.400000","0.333000","0.242000","0.175000","0.335000","1.775000","1.337000","1.425000","1.355000","0.197000","0.106000","0.191000","0.189000","6.00","3.00","3.00","4.00","4.717000","3.101000","0.000000","0.000000"
"023-000004290","1377","023","General Services Administration","Electronic Content Management System (ECMS)","2.659000","2.582720","2.878131","1.263131","0.000000","0.000000","0.000000","0.000000","0.420000","0.210000","0.000000","0.000000","7.993000","3.350000","5.747152","4.534098","0.660000","0.330000","1.182745","1.012661","10.00","4.00","9.00","8.00","6.472720","9.808028","0.000000","0.000000"
"023-000000013","1379","023","General Services Administration","Contract Writing System (CWS)","5.387439","1.596939","1.329000","1.329000","0.000000","0.000000","0.000000","0.000000","0.000000","0.117000","0.000000","0.000000","3.963312","4.559062","2.200000","2.200000","0.000000","0.108000","0.137257","0.182988","2.00","2.00","1.00","2.00","6.381001","3.666257","0.000000","0.000000"
"023-000000019","1383","023","General Services Administration","Order Management Service (OMS)","7.132000","21.954000","15.982988","5.825595","0.000000","0.000000","0.000000","0.000000","0.700000","0.700000","0.000000","0.000000","0.000000","0.225000","0.326357","0.274347","0.000000","0.000000","2.309420","1.076094","5.00","5.00","5.00","7.00","22.879000","18.618765","0.000000","0.000000"
"023-000001100","1601","023","General Services Administration","","0.222000","0.000000","0.000000","0.000000","0.154000","0.000000","0.000000","0.000000","0.070000","0.000000","0.000000","0.000000","29.767000","1.165000","0.600000","0.000000","1.553000","0.209000","0.000000","0.000000","12.00","2.00","0.00","0.00","1.247000","0.600000","981.900000","0.000000"
"026-000002411","32","026","National Aeronautics and Space Administration","Integrated Collaborative Environment","0.000000","0.000000","0.000000","0.000000","32.738000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","90.116000","10.320000","10.320000","10.320000","0.795000","0.180000","0.180000","0.180000","15.00","1.00","1.00","1.00","10.500000","10.500000","0.000000","0.000000"
"026-000001501","37","026","National Aeronautics and Space Administration","NASA Earth Observing System Data Information System (EOSDIS)","0.000000","0.000000","0.000000","0.000000","1571.522000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2429.384000","140.427000","138.829000","140.983000","76.087000","7.515000","9.193000","9.348000","52.00","47.00","52.00","50.00","5.860000","4.705000","4.100000","3.300000"
"026-000005020","39","026","National Aeronautics and Space Administration","JSC DA Mission Control Center Systems (MCCS)","0.000000","0.000000","0.000000","0.000000","17.850000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","410.026000","99.335000","66.277000","68.103000","18.666000","5.663000","5.492000","5.688000","69.00","34.00","34.00","34.00","104.998000","71.769000","0.000000","0.000000"
"026-000005030","40","026","National Aeronautics and Space Administration","JSC DA Space Station Training Facility (SSTF)","0.000000","0.000000","0.000000","0.000000","8.844000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","116.368000","30.054000","23.706000","24.417000","2.497000","2.477000","2.584000","2.677000","19.00","16.00","16.00","16.00","32.531000","26.290000","0.000000","0.000000"
"026-000001408","41","026","National Aeronautics and Space Administration","JSC OA ISS Avionics and Software Development/Integration Laboratory (SDIL)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1442.075000","74.600000","70.448000","71.236000","66.224000","6.908000","7.219000","7.483000","362.00","42.00","42.00","42.00","81.508000","77.667000","0.000000","0.000000"
"026-000001001","42","026","National Aeronautics and Space Administration","MSFC - ED - Payload Operations and Integration Center (POIC)","0.000000","0.000000","0.000000","0.000000","0.623000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","131.319000","19.531000","18.781000","18.835000","14.620000","1.841000","1.928000","1.854000","112.00","12.00","12.00","11.00","0.000000","0.000000","0.000000","0.000000"
