Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"015-000000062","846","015","Department of the Treasury","Retail Securities Services (RSS)","0.000000","","","0.826000","0.000000","10.049000","5.799000","1.631000","0.000000","5.599000","4.361000","5.809000","0.000000","22.320000","18.251000","21.334000","0.000000","17.812000","16.327000","16.441000","0.00","150.00","154.00","155.00","0.000000","-13.215000","0.000000","-22.370000"
"015-999990064","847","015","Department of the Treasury","Financial Management Line of Business","1.955000","","","1.955100","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","11.571000","","","3.923000","7.306000","7.421794","6.591251","5.771161","5.066000","8.175868","8.539725","4.413965","0.000000","0.000000","0.000000","1.567000","0.000000","0.027705","1.271850","4.773000","43.00","87.00","87.00","87.00","0.000000","0.000000","0.000000","0.000000"
"015-000003501","1057","015","Department of the Treasury","BPD End User Systems and Services","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","12.685000","12.707000","12.707000","0.00","120.00","121.00","121.00","0.000000","0.000000","0.000000","0.000000"
"015-000003503","1058","015","Department of the Treasury","BPD Telecommunications Systems and Support ","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","8.819000","20.187000","17.178000","0.00","47.00","152.00","123.00","0.000000","0.000000","0.000000","0.000000"
"015-000003502","1059","015","Department of the Treasury","BPD Mainframe and Servers Support and Services","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.676000","9.962000","0.000000","0.000000","0.000000","0.000000","0.000000","16.784000","63.239000","48.031000","0.00","125.00","175.00","153.00","0.000000","0.000000","0.000000","0.000000"
"015-000000363","1060","015","Department of the Treasury","DO IT Infrastructure Mainframes and Servers Services and Support (ITI MSSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11.843000","13.267000","15.257000","0.000000","0.400000","0.400000","0.400000","0.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"015-000000362","1061","015","Department of the Treasury","DO IT Infrastructure End User Systems and Support (ITI EUSS)","0.000000","","","11.256149","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11.181000","10.037000","11.542550","0.000000","0.513000","0.513000","0.513000","0.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"015-000000342","1068","015","Department of the Treasury","IT Infrastructure Telecommunications Services and Support (TSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","24.633000","25.186000","25.281000","0.000000","2.405000","2.371000","2.680000","0.00","15.00","15.00","16.00","0.000000","0.000000","0.000000","0.000000"
"015-000000350","1069","015","Department of the Treasury","IRS Main Frames and Servers Services and Support (MSSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2697.043000","440.948229","449.250398","446.505630","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"015-000000349","1070","015","Department of the Treasury","IRS End User Systems and Services (EUSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","132.208212","71.317864","53.389610","0.000000","142.952408","129.646341","129.646341","0.00","1323.00","1237.00","1237.00","65.483712","74.196415","0.312308","0.269648"
"015-000000348","1071","015","Department of the Treasury","IRS Telecommunications Systems and Support (TSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","313.179119","176.544097","180.485155","0.000000","60.075143","42.018476","44.032303","0.00","500.00","435.00","451.00","0.000000","-154.691689","0.000000","-41.440000"
"015-000000340","1073","015","Department of the Treasury","IT Infrastructure Mainframes and Servers Support Services (MSSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.993000","13.674000","20.094000","0.000000","2.769000","2.320000","2.277000","0.00","18.00","15.00","15.00","0.000000","0.000000","0.000000","0.000000"
"015-000000341","1074","015","Department of the Treasury","IT Infrastructure End User Services and Support (EUSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","14.851000","19.532000","16.142000","0.000000","6.844000","7.843000","9.378000","0.00","44.00","50.00","68.00","0.000000","0.000000","0.000000","0.000000"
"015-000014982","1077","015","Department of the Treasury","IT Infrastructure End User Systems and Support (ITI EUSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","18.524876","13.720517","12.747617","0.000000","1.534124","1.920124","1.920124","0.00","25.00","30.00","30.00","5.368000","1.377000","37.000000","7.000000"
"015-000014981","1078","015","Department of the Treasury","IT Infrastructure Mainframes and Servers Services and Support (ITI MSSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","15.283228","9.021548","9.021548","0.000000","2.789106","1.412844","1.412844","0.00","23.00","12.00","12.00","4.828000","1.253000","36.000000","7.000000"
"015-000000335","1079","015","Department of the Treasury","Central Accounting and Reporting System","0.000000","","","0.000000","0.000000","4.330000","16.212000","10.224000","0.000000","0.000000","2.485000","2.485000","0.000000","0.000000","5.351000","6.355000","0.000000","0.000000","0.828000","0.828000","0.00","0.00","24.00","24.00","0.000000","0.000000","0.000000","0.000000"
"015-000014980","1105","015","Department of the Treasury","IT Infrastructure Telecommunications (ITI TSS)","0.000000","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11.802825","3.945792","3.945792","0.000000","1.312482","2.189615","2.189615","0.00","19.00","31.00","31.00","8.225500","0.947000","36.000000","7.000000"
"015-000000395","1106","015","Department of the Treasury","FMS IT Infrastructure Mainframe and Servers Services and Support (IT MSSS)","0.000000","","","0.000000","0.000000","4.925549","4.998851","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","117.794451","114.882421","44.328291","0.000000","12.224662","0.000000","0.000000","0.00","3.00","3.00","0.00","0.000000","0.000000","0.000000","0.000000"
"015-000000369","1127","015","Department of the Treasury","Foreign Account Tax Compliance Act (FATCA)","0.000000","","","0.873000","0.000000","0.000000","7.007300","5.208000","0.000000","0.069007","3.062000","1.820000","0.000000","0.000000","0.000000","2.600000","0.000000","0.000000","0.000000","0.900000","0.00","0.00","1.00","17.00","0.000000","0.000000","0.000000","0.000000"
"029-888888105","7","029","Department of Veterans Affairs","InterAgency 21st Century-One Vet","2.548000","0.000000","0.000000","0.000000","43.604000","154.577000","108.215000","96.218000","6.909000","8.145000","6.806000","6.730000","3.860000","11.448000","21.026000","18.612000","0.512000","0.703000","0.860000","1.301000","58.00","68.00","68.00","68.00","-3.074000","4.155000","-1.727000","3.130000"
"029-555555110","8","029","Department of Veterans Affairs","Medical 21st Century TeleHealth","0.000000","1.666000","1.166000","1.235000","15.050000","14.273000","12.834000","12.685000","0.384000","0.911000","0.789000","0.728000","1.740000","0.673000","2.498000","1.874000","0.128000","0.000000","0.000000","0.098000","4.00","7.00","7.00","7.00","-4.174000","0.172000","-19.238000","1.005000"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","0.000000","0.000000","0.000000","0.000000","89.039000","69.915000","52.000000","0.000000","1.919000","1.805000","0.000000","0.000000","0.000000","15.133000","13.000000","11.189000","0.000000","0.147000","0.226000","0.236000","15.00","15.00","2.00","2.00","-4.002000","60.934000","-4.398000","1419.711000"
"029-666666265","468","029","Department of Veterans Affairs","Benefits 21st Century Paperless Delivery of Veterans Benefits","9.356000","0.000000","0.000000","0.000000","82.184000","132.729000","88.870000","20.682000","4.094000","4.919000","3.905000","1.373000","7.405000","7.061000","45.319000","77.135000","0.384000","0.285000","2.295000","5.122000","35.00","40.00","55.00","55.00","-8.554000","5.613000","-5.571000","4.165000"
"029-666666268","469","029","Department of Veterans Affairs","Benefits IT Support","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","115.450000","76.225000","147.342000","163.463000","53.973000","48.515000","52.419000","48.659000","434.00","373.00","465.00","412.00","51.106000","25.375000","69.405000","14.551000"
"029-666666109","470","029","Department of Veterans Affairs","Benefits Legacy","0.000000","0.000000","0.000000","0.000000","2.000000","6.901000","0.000000","0.000000","3.200000","1.180000","0.490000","0.000000","16.740000","11.626000","3.298000","7.660000","7.509000","2.593000","9.879000","12.873000","98.00","29.00","92.00","109.00","-11.651000","-1.735000","-34.317000","-11.265000"
"029-666666264","471","029","Department of Veterans Affairs","Benefits Legacy VETSNET","1.655000","0.000000","0.000000","0.000000","22.900000","33.271000","17.843000","17.843000","9.212000","7.201000","3.770000","6.618000","0.000000","2.874000","5.101000","2.853000","0.000000","1.256000","3.561000","1.058000","72.00","65.00","65.00","65.00","26.173000","-4.401000","142.021000","-12.692000"
"029-777777106","472","029","Department of Veterans Affairs","Corporate 21st Century Core","6.975000","6.412000","0.000000","0.000000","11.031000","54.998000","24.766000","33.802000","0.895000","2.120000","1.111000","1.317000","19.901000","3.109000","19.297000","20.756000","1.024000","0.222000","0.918000","0.809000","15.00","18.00","18.00","18.00","-2.251000","-38.462000","-3.257000","-45.488000"
"029-777777029","473","029","Department of Veterans Affairs","Corporate 21st Century SAM","12.925000","8.230000","0.000000","0.000000","4.058000","13.143000","0.000000","0.000000","2.431000","1.171000","1.014000","0.000000","0.000000","0.647000","0.925000","1.608000","","0.000000","0.000000","1.063000","19.00","9.00","9.00","9.00","-11.809000","-7.411000","-33.740000","-79.262000"
"029-777777109","474","029","Department of Veterans Affairs","Enterprise IT Support","0.000000","0.000000","0.000000","0.000000","0.000000","11.930000","2.930000","0.000000","0.000000","0.000000","0.000000","0.000000","264.984000","338.986000","495.945000","521.543000","64.739000","61.526000","64.589000","71.571000","513.00","473.00","573.00","606.00","84.567000","116.317000","25.792000","26.013000"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","133.741000","117.744000","109.520000","141.000000","75.573000","76.373000","63.349000","72.870000","626.00","587.00","562.00","617.00","33.175000","54.869000","20.613000","46.499000"
"029-888888101","478","029","Department of Veterans Affairs","InterAgency 21st Century Core","0.000000","0.000000","0.000000","0.000000","0.000000","5.985000","17.000000","34.000000","0.000000","1.430000","0.000000","2.281000","9.591000","4.909000","2.890000","1.213000","2.559000","1.172000","2.254000","0.081000","20.00","20.00","20.00","20.00","0.291000","16.049000","2.204000","263.314000"
"029-888888104","479","029","Department of Veterans Affairs","InterAgency 21st Century Enrollment Systems Redesign","0.000000","0.000000","0.000000","0.000000","2.327000","2.500000","3.323000","3.221000","1.151000","0.293000","0.465000","0.531000","0.000000","7.500000","3.920000","3.224000","0.000000","0.878000","0.549000","0.531000","9.00","9.00","9.00","9.00","1.171000","1.014000","11.710000","14.000000"
"029-888888103","480","029","Department of Veterans Affairs","InterAgency 21st Century PIV","1.690000","0.000000","0.000000","0.000000","9.360000","21.351000","21.163000","3.025000","1.279000","1.013000","0.606000","0.389000","0.000000","5.467000","7.143000","6.151000","","0.288000","0.523000","0.792000","10.00","10.00","10.00","10.00","0.436000","-4.213000","1.575000","-12.521000"
"029-888888102","481","029","Department of Veterans Affairs","InterAgency 21st Century Veterans Interoperability","1.000000","0.000000","0.000000","0.000000","24.000000","51.908000","27.300000","35.438000","3.840000","7.033000","3.889000","7.258000","31.318000","22.931000","16.148000","8.388000","4.348000","2.855000","4.678000","1.718000","64.00","76.00","76.00","76.00","-2.852000","-10.162000","-3.256000","-16.344000"
"029-555555111","482","029","Department of Veterans Affairs","Medical 21st Century Bar Code Expansion(BCE)","0.253000","0.000000","0.000000","0.000000","1.500000","1.242000","0.000000","0.000000","0.384000","0.390000","0.451000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.00","3.00","4.00","0.00","-8.293000","-4.282000","-83.557000","-90.471000"
"029-555555194","483","029","Department of Veterans Affairs","Medical 21st Century CAPRI","0.000000","1.370000","0.000000","0.000000","0.000000","1.401000","1.091000","0.000000","0.000000","0.235000","0.338000","0.000000","0.000000","1.375000","1.430000","1.500000","","0.155000","0.000000","0.000000","3.00","3.00","3.00","0.00","-1.334000","1.768000","-22.726000","162.053000"
"029-555555108","484","029","Department of Veterans Affairs","Medical 21st Century Development Core","3.938000","13.230000","10.000000","10.000000","154.751000","56.435000","48.950000","63.569000","6.652000","8.985000","6.994000","7.144000","14.474000","3.004000","18.390000","15.067000","0.640000","0.383000","1.122000","1.360000","57.00","72.00","72.00","72.00","14.687000","23.431000","21.807000","37.777000"
"029-555555222","485","029","Department of Veterans Affairs","Medical 21st Century Laboratory","7.570000","0.000000","0.000000","0.000000","35.570000","8.201000","13.000000","10.000000","6.879000","1.952000","1.691000","1.772000","0.000000","0.089000","0.600000","0.135000","0.000000","0.000000","0.000000","0.000000","10.00","15.00","15.00","15.00","-8.958000","4.829000","-46.656000","46.158000"
"029-555555242","486","029","Department of Veterans Affairs","Medical 21st Century MyHealtheVet","0.000000","0.000000","0.000000","0.000000","13.808000","19.386000","16.002000","11.274000","1.663000","1.844000","0.478000","1.695000","0.000000","0.815000","6.833000","0.510000","0.000000","0.107000","1.213000","0.077000","13.00","15.00","15.00","15.00","4.264000","4.658000","23.837000","23.445000"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy(PRE)","1.000000","1.058000","0.200000","3.500000","8.000000","7.424000","9.800000","31.500000","2.431000","2.992000","1.094000","2.554000","0.000000","0.000000","0.000000","2.235000","0.000000","0.000000","1.490000","0.163000","19.00","23.00","23.00","23.00","0.826000","2.900000","7.757000","29.946000"
"029-555555109","488","029","Department of Veterans Affairs","Medical 21st Century Registries","0.000000","0.000000","0.000000","0.000000","6.775000","4.937000","4.150000","3.275000","1.407000","1.194000","1.034000","0.823000","0.000000","1.996000","2.373000","2.368000","0.000000","0.368000","0.319000","0.595000","11.00","12.00","12.00","12.00","-1.745000","5.326000","-17.041000","208.863000"
"029-555555189","489","029","Department of Veterans Affairs","Medical 21st Century Revenue Improvement and Systems Enhancements - 2012 (RISE)","0.000000","0.000000","0.000000","0.000000","9.000000","0.000000","1.091000","0.000000","0.128000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","-1.960000","","-64.241000"
"029-555555114","491","029","Department of Veterans Affairs","Medical IT Support","0.000000","0.000000","0.000000","0.000000","0.000000","16.731000","2.150000","0.000000","0.000000","16.837000","14.682000","46.577000","1160.415000","475.086000","559.910000","759.979000","563.937000","543.823000","493.464000","477.453000","4410.00","4309.00","4508.00","4437.00","485.549000","378.033000","85.646000","54.615000"
"029-555555113","492","029","Department of Veterans Affairs","Medical Legacy","4.500000","15.729000","15.000000","11.034000","46.107000","79.811000","70.655000","71.361000","41.581000","27.434000","29.760000","31.060000","0.000000","48.209000","31.352000","24.517000","0.000000","4.312000","8.790000","10.158000","325.00","244.00","342.00","349.00","-29.981000","64.858000","-14.591000","71.509000"
"202-000001051","735","202","U.S. Army Corps of Engineers","Corps Water Management System (CWMS)","0.000000","0.000000","0.000000","0.000000","7.347000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.061000","0.206000","0.177000","0.219000","14.118000","1.339000","1.150500","1.421000","135.00","6.00","6.00","6.00","0.000000","0.000000","0.000000","0.000000"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","11.971000","0.000000","0.000000","0.000000","10.410000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","132.027404","7.246856","8.942000","8.279000","30.448596","3.140664","2.939000","2.997000","302.00","23.00","23.00","23.00","0.000000","0.000000","0.000000","0.000000"
"202-000001017","761","202","U.S. Army Corps of Engineers","Electronic Data Warehouse","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","4.100000","0.000000","0.000000","0.000000","0.000000","5.600000","4.869000","4.250500","5.225000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.103000","0.175500","2.115000","1.357000"
"202-000001032","762","202","U.S. Army Corps of Engineers","Resident Management System (RMS)","1.977000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","17.153000","2.501000","2.835000","2.800000","0.000000","0.000000","0.000000","0.000000","10.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"202-000001020","763","202","U.S. Army Corps of Engineers","Emergency Response Program (ENGLink)","0.350000","0.200000","0.200000","0.200000","1.300000","0.890000","1.239695","0.100000","0.677983","0.097000","0.060000","0.020000","5.251000","0.200000","0.300000","1.141000","0.000000","0.020000","0.060000","0.103000","9.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"202-000001033","765","202","U.S. Army Corps of Engineers","Program and Project Management System (PROMIS Phase 2) (P2)","33.900000","0.000000","0.000000","0.000000","6.430000","1.340000","2.000000","0.000000","0.000000","0.000000","0.000000","0.000000","34.300000","11.210000","11.757000","10.400000","0.000000","0.000000","0.000000","0.000000","105.00","18.00","18.00","18.00","0.000000","0.000000","0.000000","0.000000"
"202-000001031","766","202","U.S. Army Corps of Engineers","Operations & Maintenance Business Info Link PLUS (OMBIL)","4.500000","0.000000","0.000000","0.000000","5.617000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","22.864000","2.037000","2.108000","2.182000","18.450000","3.007000","3.112000","3.221000","37.00","14.00","14.00","14.00","0.000000","0.000000","0.000000","0.000000"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","1.400000","0.500000","0.400000","0.400000","7.538000","1.300000","3.700000","4.400000","0.000000","0.000000","0.100000","0.100000","11.987000","3.157000","3.157130","3.250000","3.900000","0.450000","0.500000","0.500000","23.00","2.00","3.00","3.00","-1.700000","0.842870","48.600000","16.900000"
"202-000001011","769","202","U.S. Army Corps of Engineers","Automated Personal Property Management Systems (APPMS)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.933000","0.391000","0.537400","0.544133","0.319000","0.085000","0.000000","0.000000","4.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"202-000001012","823","202","U.S. Army Corps of Engineers","Facilities and Equipment Maintenance (FEM) System","0.410000","0.000000","0.000000","0.000000","11.061000","0.000000","0.000000","0.000000","0.876000","0.000000","0.000000","0.000000","5.618000","1.385000","1.620000","1.690000","2.078000","0.780000","0.914000","1.010000","21.00","5.00","5.00","6.00","0.000000","0.000000","0.000000","0.000000"
"202-000002015","824","202","U.S. Army Corps of Engineers","USACE  Automation","0.000000","0.000000","0.000000","0.000000","24.100000","25.500000","20.000000","20.000000","0.000000","0.000000","0.000000","0.000000","0.000000","174.400000","180.200000","171.900000","0.000000","10.500000","10.700000","10.900000","0.00","105.00","105.00","105.00","0.000000","0.000000","0.000000","0.000000"
"202-000002016","825","202","U.S. Army Corps of Engineers","USACE Communications","0.100000","0.066000","0.000000","0.000000","5.100000","3.850000","0.925000","0.920000","0.000000","0.000000","0.000000","0.000000","125.500000","153.545000","165.190000","165.470000","3.500000","3.510000","3.520000","3.530000","35.00","35.00","35.00","35.00","0.000000","0.000000","0.000000","0.000000"
"202-000002017","826","202","U.S. Army Corps of Engineers","Information Assurance","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","4.000000","3.000000","0.000000","0.000000","0.000000","0.000000","0.000000","24.300000","25.100000","25.900000","0.000000","4.410000","4.420000","4.430000","0.00","44.00","44.00","44.00","0.000000","0.000000","0.000000","0.000000"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","24.553000","2.307000","1.718000","0.000000","23.343000","2.787000","5.910000","8.984000","0.447000","0.456000","0.778000","0.764000","50.499000","4.888000","4.905000","5.027000","10.916000","1.825000","0.934000","0.917000","86.00","15.00","11.00","10.00","0.000000","0.000000","0.000000","0.000000"
"020-000016026","398","020","Environmental Protection Agency","EPASS - Environmental Protection Agency Personnel Access and Security System","4.904000","0.470000","0.459000","0.459000","14.574000","1.952000","1.452000","1.452000","1.100000","0.000000","0.000000","0.000000","5.076000","2.349000","2.756000","2.745000","2.173000","0.555000","0.652000","0.678000","25.00","5.00","5.00","5.00","0.000000","0.000000","0.000000","0.000000"
"020-000016240","400","020","Environmental Protection Agency","ECMS - Enterprise Content Management System","1.908000","0.123000","0.000000","0.000000","12.676000","0.596000","0.599000","0.596000","0.451000","0.467000","0.217000","0.221000","4.922000","2.922000","2.667000","5.614000","0.870000","0.084000","0.071000","0.087000","13.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"020-000010126","401","020","Environmental Protection Agency","FinRS - Financial Replacement System","13.184000","0.000000","0.000000","0.000000","63.522000","16.891000","3.398000","7.610000","21.666000","6.169000","2.512000","3.509000","45.281000","3.928000","14.573000","14.138000","4.816000","1.139000","3.259000","2.564000","211.00","62.00","45.00","43.00","0.000000","0.000000","0.000000","0.000000"
"020-000015010","402","020","Environmental Protection Agency","ICIS - Integrated Compliance Information System","5.354000","0.000000","0.000000","0.000000","57.548000","5.641000","8.858000","12.364000","2.702000","1.179000","1.286000","1.337000","18.171500","5.819000","6.845000","5.493000","17.770000","1.796000","1.810000","1.886000","142.00","21.00","21.00","21.00","0.000000","0.000000","0.000000","0.000000"
"020-000010060","405","020","Environmental Protection Agency","LFS - Legacy Financial Systems","0.000000","0.000000","0.000000","0.000000","3.913000","0.000000","0.000000","0.000000","0.385000","0.000000","0.000000","0.000000","156.868000","4.871000","2.395000","2.041000","28.788000","1.923000","1.810000","1.435000","274.00","13.00","13.00","10.00","-1.868000","-1.198000","-21.600000","-22.200000"
"020-000016227","407","020","Environmental Protection Agency","PPL-HR - PeoplePlus-Human Resources","1.307000","0.000000","0.000000","0.000000","1.454000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","33.986000","6.862000","6.888000","8.144000","4.295000","0.783000","0.837000","0.867000","34.00","7.00","7.00","7.00","0.000000","0.000000","0.000000","0.000000"
"020-000013015","412","020","Environmental Protection Agency","SEMS - Superfund Enterprise Management System","2.540000","0.609000","0.610000","0.000000","7.228000","3.568000","3.520000","3.406000","0.847000","0.166000","0.169000","0.174000","0.807000","3.514000","3.430000","4.500000","0.000000","0.000000","0.000000","0.000000","6.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"020-000020201","413","020","Environmental Protection Agency","TIM - Technology Infrastructure Modernization","0.973000","0.000000","0.000000","0.000000","7.658000","0.024000","0.008000","0.008000","0.000000","0.000000","0.000000","0.000000","1358.661000","159.747000","149.409000","146.879000","341.537000","42.672000","42.097000","43.993000","2218.00","328.00","320.00","324.00","0.000000","0.000000","0.000000","0.000000"
"020-999996060","414","020","Environmental Protection Agency","eRulemaking","1.825000","0.000000","0.000000","0.100000","21.926000","1.111951","1.067788","0.000000","0.000000","0.142777","0.166037","0.000000","45.830208","6.172053","6.050796","0.900000","6.427000","0.809070","0.940879","0.000000","88.00","8.00","8.00","8.00","-0.019149","0.000500","-0.200000","0.000000"
"023-000003060","602","023","General Services Administration","Cloud Computing","5.429000","0.760000","0.545200","0.638400","0.000000","0.000000","1.664000","2.554000","0.000000","0.956000","0.540400","0.724065","0.000000","0.000000","0.095000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","5.00","5.00","5.00","-1.584000","-2.496400","-48.000000","-46.700000"
"023-000003302","603","023","General Services Administration","Data.gov","0.830000","0.000000","0.680000","0.680000","4.108000","0.000000","3.582000","3.582000","0.000000","0.000000","0.100000","0.100000","1.156000","1.100000","0.770000","0.770000","0.450000","0.000000","0.368000","0.368000","8.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"023-999990220","604","023","General Services Administration","E-Gov Travel (ETS)","39.377000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","27.388000","7.377000","7.367000","7.356000","4.624000","0.338000","0.348000","0.359000","33.00","2.00","2.00","2.00","7.715000","7.715000","0.000000","0.000000"
"023-000001100","605","023","General Services Administration","Electronic Acquisition System (EAS)/Comprizon","0.222000","0.000000","0.000000","0.000000","0.154000","3.003000","0.000000","0.000000","0.070000","0.049000","0.000000","0.000000","23.438000","2.931000","1.794000","1.821000","1.050000","0.161000","0.342000","0.342000","7.00","2.00","2.00","2.00","0.000000","-3.313000","0.000000","-60.800000"
"023-000004120","606","023","General Services Administration","Federal Real Property Asset Management","3.070000","0.000000","0.000000","0.000000","3.053000","0.000000","0.000000","0.000000","1.950000","0.000000","0.000000","0.000000","3.640000","1.721000","1.914000","1.950000","2.432000","0.681000","0.697000","0.712000","30.00","5.00","5.00","5.00","-0.244000","-0.118000","-9.200000","-4.300000"
"023-000001030","608","023","General Services Administration","Federal Supply Service 19","33.339352","1.296000","3.352000","2.120000","0.000000","0.000000","0.000000","0.000000","3.286000","0.164000","0.372000","0.242000","128.996000","21.847000","19.538000","20.462000","12.899000","1.953000","1.446000","1.576000","71.00","14.00","15.00","15.00","0.000000","-0.654000","0.000000","-2.600000"
"023-000001020","609","023","General Services Administration","GSA Advantage","27.062044","1.831000","3.028000","2.138000","0.000000","0.000000","0.000000","0.000000","2.859380","0.875000","0.525000","0.535000","176.599240","26.259000","26.134000","26.671000","12.057330","2.096000","3.057000","3.121000","83.00","20.00","24.00","24.00","-0.656000","0.361000","-2.100000","1.100000"
"023-000001151","610","023","General Services Administration","GSA FMLOB Shared Service/Pegasys","39.609000","0.000000","0.000000","0.000000","55.444000","27.292000","8.589000","12.465000","0.000000","0.000000","0.000000","0.000000","151.835000","16.384000","17.019000","15.769000","33.428000","4.901000","5.013000","5.129000","316.00","49.00","49.00","49.00","0.000000","0.000000","0.000000","0.000000"
"023-000004030","611","023","General Services Administration","GSA Office of Enterprise Infrastructure","0.000000","0.000000","0.000000","0.000000","9.456102","6.337000","16.191107","16.191107","0.326000","0.000000","0.000000","0.000000","690.414504","114.162025","114.358838","114.358838","139.341188","25.727334","25.662648","25.662648","1200.00","189.00","189.00","189.00","-31.062626","-12.092891","-17.500000","-7.200000"
