Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"015-000000038","1163","015","Department of the Treasury","International Treasury Services (ITS.gov)","0.000000","0.000000","0.000000","0.000000","0.000000","3.510000","3.849000","3.961000","0.000000","0.189000","0.194000","0.123000","0.000000","6.145000","6.314000","6.258000","0.000000","0.658000","0.677000","0.621000","","9.00","9.00","9.00","2.031600","0.000000","23.990000","0.000000"
"015-000000037","1165","015","Department of the Treasury","Invoice Processing Platform","0.000000","0.000000","0.000000","0.000000","0.000000","0.662000","3.706000","3.433000","0.000000","0.016000","0.020000","0.020000","0.000000","3.571000","11.939000","13.330000","0.000000","0.208000","0.545000","0.554000","","2.00","7.00","7.00","-3.770000","11.573000","-45.800000","259.600000"
"015-000000364","1229","015","Department of the Treasury","DO IT Infrastructure Telecommunications (ITT TSS)","0.000000","0.000000","0.000000","0.000000","0.000000","2.100000","2.200000","2.650000","0.000000","0.000000","0.000000","0.000000","0.000000","27.500000","27.710000","26.800000","0.000000","6.295000","6.390000","6.490000","","19.00","19.00","19.00","0.000000","0.000000","0.000000","0.000000"
"015-000000432","1269","015","Department of the Treasury","Order Management System II (OMS-II)","0.000000","","","0.000000","0.000000","0.000000","2.749698","55.340628","0.000000","0.000000","1.986628","1.331041","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","10.00","10.00","0.000000","0.000000","0.000000","0.000000"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","3.910100","","","3.139286","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"029-888888105","7","029","Department of Veterans Affairs","Interagency 21st Century-One Vet","2.548000","0.000000","0.000000","0.000000","198.181000","106.792000","91.213000","120.157000","15.054000","6.317000","5.344000","7.136000","15.308000","17.265000","39.954000","35.194000","1.215000","1.021000","2.341000","2.090000","126.00","68.00","68.00","78.00","-1.357000","24.022000","-1.000000","20.900000"
"029-555555110","8","029","Department of Veterans Affairs","Medical 21st Century TeleHealth","1.666000","0.000000","0.000000","0.000000","29.323000","9.780000","9.590000","9.843000","1.295000","0.622000","0.840000","0.834000","2.413000","2.098000","0.728000","1.321000","0.128000","0.133000","0.064000","0.112000","11.00","7.00","8.00","8.00","-4.482000","-4.572000","-26.200000","-28.900000"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","0.000000","0.000000","0.000000","0.000000","158.954000","51.998000","4.400000","0.000000","3.724000","0.175000","0.123000","0.000000","15.133000","12.177000","7.767000","27.464000","0.147000","0.041000","0.216000","0.355000","30.00","2.00","3.00","3.00","60.099000","1.317000","1400.300000","11.800000"
"029-666666265","468","029","Department of Veterans Affairs","Benefits 21st Century Paperless Delivery of Veterans Benefits","9.356000","0.000000","0.000000","0.000000","214.913000","87.147000","22.282000","20.777000","9.013000","3.904000","1.406000","1.337000","14.466000","45.360000","76.206000","80.355000","0.669000","2.032000","4.809000","5.169000","75.00","55.00","55.00","55.00","3.667000","6.886000","2.700000","7.000000"
"029-666666268","469","029","Department of Veterans Affairs","Benefits IT Support","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","191.675000","123.344000","88.217000","164.259000","102.488000","44.146000","49.594000","56.432000","807.00","392.00","472.00","472.00","-6.896000","-25.652000","-4.000000","-15.700000"
"029-666666109","470","029","Department of Veterans Affairs","Benefits Legacy","0.000000","0.000000","0.000000","0.000000","8.901000","3.947000","0.000000","0.000000","4.380000","5.370000","0.000000","0.000000","28.366000","3.748000","11.984000","21.760000","10.102000","5.753000","21.731000","17.489000","127.00","102.00","150.00","147.00","3.416000","26.055000","22.200000","340.100000"
"029-666666264","471","029","Department of Veterans Affairs","Benefits Legacy VETSNET","1.655000","0.000000","0.000000","0.000000","56.171000","17.843000","17.843000","12.057000","16.413000","6.188000","5.937000","5.060000","2.874000","2.382000","4.234000","6.263000","1.256000","0.826000","1.409000","2.628000","137.00","65.00","65.00","65.00","-7.437000","8.727000","-21.400000","42.200000"
"029-777777106","472","029","Department of Veterans Affairs","Corporate 21st Century Core","13.387000","0.000000","0.000000","0.000000","66.029000","35.375000","43.671000","0.000000","3.015000","1.398000","1.978000","0.000000","23.010000","13.793000","18.694000","19.433000","1.246000","0.545000","0.847000","5.677000","33.00","18.00","25.00","48.00","-33.443000","10.632000","-39.600000","19.500000"
"029-777777109","474","029","Department of Veterans Affairs","Enterprise IT Support","0.000000","0.000000","0.000000","0.000000","11.930000","2.930000","6.710000","0.000000","0.000000","0.285000","0.805000","0.000000","603.970000","576.544000","481.277000","538.173000","126.265000","57.725000","59.351000","60.448000","986.00","535.00","532.00","512.00","190.337000","26.600000","42.600000","5.100000"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","251.485000","85.464000","109.520000","123.258000","151.946000","59.461000","63.173000","66.118000","1154.00","551.00","559.00","559.00","26.925000","31.693000","22.800000","22.500000"
"029-888888101","478","029","Department of Veterans Affairs","InterAgency 21st Century Core","0.000000","0.000000","0.000000","0.000000","5.985000","21.091000","133.550000","251.882000","1.430000","1.388000","9.007000","3.208000","14.500000","1.870000","37.377000","91.732000","3.731000","0.123000","2.521000","1.168000","40.00","14.00","102.00","37.00","18.377000","147.242000","301.500000","418.100000"
"029-888888104","479","029","Department of Veterans Affairs","InterAgency 21st Century Enrollment Systems Redesign","0.000000","0.000000","0.000000","0.000000","4.827000","3.250000","0.000000","0.000000","1.444000","0.442000","0.000000","0.000000","7.500000","3.890000","0.000000","0.000000","0.878000","0.529000","0.791000","0.828000","18.00","9.00","7.00","7.00","0.868000","-5.654000","12.000000","-87.700000"
"029-888888103","480","029","Department of Veterans Affairs","InterAgency 21st Century PIV","1.690000","0.000000","0.000000","0.000000","30.711000","16.154000","3.775000","0.000000","2.292000","0.762000","0.503000","0.000000","5.467000","6.718000","4.700000","6.590000","0.288000","0.317000","0.627000","1.183000","20.00","10.00","10.00","10.00","-9.697000","0.429000","-28.800000","4.700000"
"029-888888102","481","029","Department of Veterans Affairs","Interagency 21st Century Veterans Interoperability","1.000000","0.000000","0.000000","0.000000","75.908000","21.787000","27.057000","0.000000","10.873000","4.566000","4.521000","0.000000","54.249000","17.345000","8.787000","43.386000","7.203000","3.635000","1.468000","7.452000","140.00","76.00","53.00","63.00","-14.844000","-1.993000","-23.900000","-4.500000"
"029-555555111","482","029","Department of Veterans Affairs","Medical 21st Century Bar Code Expansion (BCE)","0.253000","0.000000","0.000000","0.000000","2.742000","0.903000","1.900000","0.000000","0.774000","0.432000","0.312000","0.000000","0.000000","0.000000","0.850000","0.000000","0.000000","0.000000","0.140000","0.473000","6.00","4.00","4.00","4.00","-3.398000","3.202000","-71.800000","0.000000"
"029-555555194","483","029","Department of Veterans Affairs","Medical 21st CenturyCAPRI","1.370000","0.000000","0.000000","0.000000","1.401000","0.893000","0.000000","0.000000","0.235000","0.196000","0.000000","0.000000","1.375000","0.584000","0.591000","0.620000","0.155000","0.128000","0.339000","0.355000","6.00","3.00","3.00","3.00","0.710000","-0.570000","65.100000","-38.000000"
"029-555555108","484","029","Department of Veterans Affairs","Medical 21st Century Development Core","17.168000","0.000000","0.000000","0.000000","211.186000","56.640000","57.501000","11.974000","15.637000","5.924000","7.059000","3.117000","17.478000","17.647000","11.546000","23.494000","1.023000","1.846000","1.417000","9.420000","129.00","72.00","75.00","106.00","10.082000","-11.113000","14.000000","-12.500000"
"029-555555222","485","029","Department of Veterans Affairs","Medical 21st CenturyLaboratory","7.570000","0.000000","0.000000","0.000000","43.771000","0.000000","0.000000","0.000000","8.831000","0.000000","0.000000","0.000000","0.089000","10.853000","0.000000","0.000000","0.000000","1.619000","3.277000","1.774000","25.00","15.00","29.00","15.00","2.010000","-6.858000","19.200000","-67.700000"
"029-555555242","486","029","Department of Veterans Affairs","Medical 21st CenturyMyHealtheVet","0.000000","0.000000","0.000000","0.000000","33.194000","15.143000","17.221000","18.022000","3.507000","1.173000","1.294000","1.205000","0.815000","5.749000","3.834000","6.736000","0.107000","0.445000","0.288000","0.451000","28.00","15.00","14.00","14.00","2.642000","10.853000","13.300000","92.100000"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","2.058000","0.000000","0.000000","0.000000","15.424000","9.379000","15.187000","0.000000","5.423000","2.482000","2.599000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.656000","42.00","23.00","23.00","14.00","2.177000","-19.449000","22.500000","-52.200000"
"029-555555109","488","029","Department of Veterans Affairs","Medical 21st CenturyRegistries","0.000000","0.000000","0.000000","0.000000","11.712000","3.332000","2.731000","0.000000","2.601000","0.790000","0.654000","0.000000","1.996000","2.130000","3.403000","4.088000","0.368000","0.505000","0.815000","1.538000","23.00","12.00","13.00","13.00","4.207000","1.960000","165.000000","34.700000"
"029-555555114","491","029","Department of Veterans Affairs","Medical IT Support","0.000000","0.000000","0.000000","0.000000","16.731000","0.000000","0.000000","0.000000","16.837000","0.000000","0.000000","0.000000","1635.501000","552.057000","594.682000","801.880000","1107.760000","490.672000","517.028000","530.959000","8719.00","4542.00","4575.00","4489.00","350.556000","351.731000","50.600000","46.300000"
"029-555555113","492","029","Department of Veterans Affairs","Medical Legacy","20.229000","0.000000","0.000000","0.000000","125.918000","94.697000","50.531000","39.227000","69.015000","28.348000","20.288000","24.177000","48.209000","28.590000","34.195000","25.834000","4.312000","8.559000","13.729000","14.382000","569.00","342.00","301.00","326.00","69.525000","11.831000","76.700000","11.100000"
"029-777777137","1169","029","Department of Veterans Affairs","Enterprise Telephony Strategy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","115.996000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"202-000001051","735","202","U.S. Army Corps of Engineers","Corps Water Management System (CWMS)","0.000000","0.000000","0.000000","0.000000","7.347000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","10.267000","0.395000","0.365000","0.365000","15.457000","0.970000","0.654000","0.654000","141.00","6.00","4.00","4.00","0.037500","-0.621000","0.027470","-0.609421"
"202-000001010","750","202","U.S. Army Corps of Engineers","Corps of Engineers Financial Management System (CEFMS)","11.971000","0.000000","0.000000","0.000000","10.410000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","139.274300","9.139500","8.126000","8.368000","33.589260","3.046500","2.192000","1.950000","325.00","23.00","23.00","23.00","0.000000","0.000000","0.000000","0.000000"
"202-000001017","761","202","U.S. Army Corps of Engineers","Electronic Data Warehouse","0.000000","0.000000","0.000000","0.000000","0.000000","1.200000","2.800000","0.000000","0.000000","0.000000","0.000000","0.000000","10.469000","4.037975","5.500000","5.500000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","-3.012525","-1.025000","-57.513160","-12.349000"
"202-000001032","762","202","U.S. Army Corps of Engineers","Resident Management System (RMS)","1.977000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.654000","2.384500","2.343432","3.100000","0.000000","0.000000","0.000000","0.000000","12.00","2.00","2.00","2.00","-0.450500","-0.456568","-18.892800","-19.482870"
"202-000001020","763","202","U.S. Army Corps of Engineers","Emergency Response Program (ENGLink)","0.550000","0.000000","0.000000","0.000000","2.190000","0.000000","0.000000","0.000000","0.774983","0.000000","0.000000","0.000000","5.451000","1.800000","1.390500","0.700075","0.020000","0.000000","0.173465","0.176246","10.00","0.00","1.00","0.00","0.393000","-0.295700","21.833333","-18.906600"
"202-000001033","765","202","U.S. Army Corps of Engineers","Program and Project Management System (PROMIS Phase 2) (P2)","33.900000","0.000000","0.000000","0.000000","7.770000","0.000000","2.600000","2.000000","0.000000","0.000000","0.500000","0.200000","45.510000","6.675000","5.120000","5.070000","0.000000","4.500000","4.250000","4.300000","123.00","18.00","17.00","17.00","-2.582000","2.070000","-23.705100","16.599800"
"202-000001031","766","202","U.S. Army Corps of Engineers","Operations & Maintenance Business Info Link PLUS (OMBIL)","4.500000","0.000000","0.000000","0.000000","5.617000","0.000000","0.000000","0.616000","0.000000","0.000000","0.000000","0.277000","24.901000","2.108000","2.182000","2.258000","21.562000","3.112000","3.221000","3.334000","37.00","14.00","14.00","14.00","0.000000","0.000000","0.000000","0.000000"
"202-000001060","768","202","U.S. Army Corps of Engineers","Real Estate Management Information System (REMIS)","1.900000","0.200000","0.400000","0.400000","8.838000","1.900000","5.340000","4.795000","0.000000","0.000000","0.100000","0.110000","15.144000","3.395273","3.938525","4.438525","4.350000","0.500000","0.500000","0.500000","26.00","3.00","3.00","3.00","-1.861857","1.628525","-23.696400","18.826879"
"202-000001012","823","202","U.S. Army Corps of Engineers","Facilities and Equipment Maintenance (FEM) System","0.410000","0.000000","0.000000","0.000000","11.061000","0.000000","0.000000","0.000000","0.876000","0.000000","0.000000","0.000000","7.003000","1.161960","1.157154","1.157154","2.858000","0.765110","0.765110","0.765110","26.00","5.00","5.00","5.00","-0.606930","-0.777736","-23.950000","-28.805000"
"202-000002017","826","202","U.S. Army Corps of Engineers","Information Assurance","0.000000","0.000000","0.000000","0.000000","4.000000","4.000000","3.000000","3.000000","0.000000","0.000000","0.000000","0.000000","24.300000","25.100000","25.900000","26.300000","4.410000","4.420000","4.430000","4.440000","44.00","44.00","44.00","44.00","0.000000","0.000000","0.000000","0.000000"
"202-000004025","1257","202","U.S. Army Corps of Engineers","USACE Automation","0.000000","0.000000","0.000000","0.000000","49.600000","20.000000","20.000000","20.000000","0.000000","0.000000","0.000000","0.000000","174.400000","100.000000","100.000000","100.000000","10.500000","10.700000","10.900000","11.100000","105.00","105.00","105.00","105.00","-80.200000","-71.900000","-44.506000","-41.826000"
"202-000004416","1259","202","U.S. Army Corps of Engineers","USACE Communications","0.166000","0.050000","0.000000","0.000000","8.950000","0.950000","2.860000","4.040000","0.000000","0.000000","0.000000","0.000000","279.045000","52.820000","52.820000","52.820000","7.010000","3.520000","3.520000","3.520000","35.00","35.00","35.00","35.00","-112.295000","-110.720000","-66.198000","-65.160000"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","28.924000","0.000000","0.000000","0.000000","23.188000","4.219000","4.219000","18.393000","2.365000","0.731000","0.731000","0.771000","57.883000","5.434000","5.429000","5.190000","11.098000","0.777000","0.777000","0.771000","101.00","10.00","10.00","10.00","0.000000","0.000000","0.000000","0.000000"
"020-000016026","398","020","Environmental Protection Agency","EPASS - EPA Personnel Access and Security System","5.374000","0.457000","0.457000","0.459000","16.526000","1.445000","1.445000","1.452000","1.100000","0.000000","0.000000","0.000000","7.425000","2.743000","2.743000","2.756000","2.728000","0.649000","0.649000","0.683000","30.00","5.00","5.00","5.00","-0.025000","-0.040000","-0.500000","-0.700000"
"020-000016240","400","020","Environmental Protection Agency","CMDS - Content Management and Discovery Services","0.728000","0.000000","0.000000","0.000000","7.014000","0.598000","0.597000","0.000000","1.966000","0.213000","0.213000","0.000000","8.289000","5.570000","5.570000","6.068000","0.349000","0.070000","0.070000","0.310000","17.00","2.00","2.00","3.00","2.897000","-0.068000","81.500000","-1.000000"
"020-000010126","401","020","Environmental Protection Agency","FinRS - Financial Replacement System","13.184000","0.000000","0.000000","0.000000","80.413000","5.032000","5.029000","1.400000","27.835000","2.470000","2.468000","1.095000","49.209000","8.750000","8.742000","21.423000","5.955000","2.721000","2.719000","5.192000","272.00","39.00","39.00","40.00","0.000000","-8.863000","0.000000","-31.900000"
"020-000015010","402","020","Environmental Protection Agency","ICIS - Integrated Compliance Information System","5.354000","0.000000","0.000000","0.000000","63.277000","5.241000","5.241000","11.507000","4.181000","1.294000","1.294000","2.248000","24.686500","5.819000","5.818000","6.196000","19.892000","1.832000","1.832000","1.215000","162.00","21.00","21.00","22.00","-4.613000","-6.895000","-24.500000","-32.700000"
"020-000016227","407","020","Environmental Protection Agency","PPL-HR - PeoplePlus-Human Resources","1.307000","0.000000","0.000000","0.000000","1.454000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","40.848000","2.982000","2.973000","6.852000","5.078000","0.849000","0.849000","0.908000","41.00","7.00","7.00","7.00","-3.894000","-5.189000","-50.400000","-57.600000"
"020-000013015","412","020","Environmental Protection Agency","SEMS - Superfund Enterprise Management System","3.149000","0.609000","0.606000","0.000000","10.796000","3.514000","3.499000","0.000000","1.013000","0.168000","0.168000","0.000000","4.321000","3.433000","3.419000","6.016000","0.000000","0.015000","0.015000","0.263000","7.00","2.00","2.00","2.00","0.010000","-0.373000","0.100000","-4.600000"
"020-000020201","413","020","Environmental Protection Agency","TIM - Technology Infrastructure Modernization","0.847000","0.000000","0.000000","0.000000","8.914000","0.008000","0.000000","0.000000","0.252000","0.000000","0.000000","0.000000","1514.437000","144.640000","144.566000","136.157000","383.957000","40.937000","40.913000","43.211000","2546.00","315.00","315.00","315.00","2.023000","-5.401000","1.100000","-2.800000"
"020-999996060","414","020","Environmental Protection Agency","eRulemaking","1.825000","0.000000","0.000000","0.000000","23.037951","1.230000","1.349613","0.100000","0.000000","0.000000","0.000000","0.000000","52.004255","5.790500","5.009387","6.239280","7.378840","1.200000","1.236000","1.260720","96.00","8.00","7.00","0.00","0.000000","0.000000","0.000000","0.000000"
"023-000003060","602","023","General Services Administration","Cloud Computing","6.189000","0.545200","0.638400","0.638400","0.000000","1.664000","2.554000","3.264000","0.956000","0.540400","0.724065","0.724065","0.000000","0.095000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.00","5.00","5.00","5.00","-2.496400","0.000465","-46.700000","0.000000"
"023-000003302","603","023","General Services Administration","Data.gov","0.830000","0.680000","0.680000","0.400000","4.108000","3.582000","1.582000","0.612000","0.000000","0.100000","0.100000","0.100000","2.256000","0.770000","0.770000","0.770000","0.450000","0.368000","0.368000","0.368000","11.00","3.00","3.00","3.00","0.000000","0.000000","0.000000","0.000000"
"023-999990220","604","023","General Services Administration","E-Gov Travel (ETS)","39.377000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","34.765000","7.367000","7.356000","7.345000","4.962000","0.348000","0.359000","0.370000","35.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"023-000001100","605","023","General Services Administration","Electronic Acquisition System (EAS)/Comprizon","0.222000","0.000000","0.000000","0.000000","0.154000","0.000000","0.000000","0.000000","0.070000","0.000000","0.000000","0.000000","26.369000","1.668000","2.012000","2.012000","1.211000","0.130000","0.200000","0.200000","8.00","2.00","2.00","2.00","-0.338000","0.000000","-15.800000","0.000000"
"023-000004120","606","023","General Services Administration","Federal Real Property Asset Management","3.070000","0.000000","0.000000","0.000000","3.053000","0.000000","0.000000","0.000000","1.950000","0.000000","0.000000","0.000000","5.042000","1.433000","1.530000","1.465000","3.113000","0.697000","0.700000","0.747000","35.00","5.00","5.00","5.00","0.000000","0.080000","0.000000","3.700000"
"023-000001030","608","023","General Services Administration","Federal Supply Service 19","34.635352","3.352000","4.524000","5.123000","0.000000","0.000000","0.000000","0.000000","3.450000","0.372000","0.902000","0.931000","150.843000","19.538000","13.534000","12.189000","14.852000","1.446000","0.953000","0.924000","85.00","15.00","13.00","13.00","0.000000","-4.487000","0.000000","-18.400000"
"023-000001020","609","023","General Services Administration","GSA Advantage","28.893044","2.116992","4.902000","4.541000","0.000000","0.000000","0.000000","0.000000","3.734380","0.409320","1.603000","1.395000","202.858240","26.181200","17.098000","17.059000","14.153330","3.172000","1.979000","2.187000","103.00","24.00","25.00","25.00","-0.864488","-6.885700","-2.600000","-21.200000"
"023-000001151","610","023","General Services Administration","GSA FMLOB Shared Service/Pegasys","39.609000","0.000000","0.000000","0.000000","82.736000","8.589000","13.765000","10.858000","0.000000","0.000000","0.000000","0.000000","168.219000","17.019000","15.769000","14.464000","38.329000","5.013000","5.129000","4.246000","365.00","49.00","49.00","49.00","0.000000","34.663000","0.000000","0.000000"
"023-000004030","611","023","General Services Administration","GSA Office of Enterprise Infrastructure","0.000000","0.000000","0.000000","0.000000","15.793102","16.191107","10.112300","9.645480","0.326000","0.000000","0.000000","0.000000","804.576529","104.118736","130.032516","107.273706","165.068522","24.640081","25.432234","24.490878","1389.00","189.00","191.00","191.00","-9.876076","10.751050","-6.400000","6.900000"
"023-000001226","613","023","General Services Administration","Human Capital Information Technology Services","14.409000","1.671000","0.620000","0.100000","1.788000","0.160000","0.000000","0.000000","1.099000","0.000000","0.000000","0.000000","39.990000","6.166000","6.525000","5.380000","12.950000","2.158000","2.236000","2.158000","98.00","16.00","16.00","16.00","10.155000","9.381000","0.000000","0.000000"
"023-000003040","615","023","General Services Administration","Identity Credential and Access Management (ICAM)","6.955000","0.000000","0.000000","0.000000","7.836850","0.242000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","23.380944","7.078200","5.115886","5.480295","3.730254","0.771000","0.681942","0.793404","29.00","6.00","5.00","5.00","1.660200","-1.195172","25.800000","-17.100000"
"023-999990230","616","023","General Services Administration","Integrated Award Environment (IAE)","44.632345","14.375961","2.292977","1.616566","1.622013","0.000000","0.000000","0.000000","5.774658","0.000000","0.000000","0.000000","366.156070","45.643857","52.168026","66.094723","25.244530","2.465349","2.000000","2.040000","167.00","18.00","16.00","16.00","-0.220000","0.330000","-0.400000","0.600000"
"023-000004050","617","023","General Services Administration","National Electronic Accounting and Reporting (NEAR) System","0.656000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","55.079600","8.024000","7.311000","6.959000","26.073000","4.797000","5.037000","4.057000","218.00","32.00","32.00","32.00","0.000000","12.348000","0.000000","0.000000"
"023-000001010","618","023","General Services Administration","Network Services Ordering &amp; Billing System (NSOBS)","3.060000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.111000","0.000000","0.000000","0.000000","65.465000","5.842000","6.042000","6.042000","15.958000","1.568000","1.336000","1.336000","57.00","11.00","10.00","10.00","0.000000","1.598000","0.000000","27.600000"
"023-000001221","619","023","General Services Administration","PAR (e-Payroll)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","13.593000","2.217000","2.311000","2.409000","17.889000","2.209000","2.339000","2.476000","107.00","17.00","17.00","17.00","0.000000","0.000000","0.000000","0.000000"
"023-000001060","620","023","General Services Administration","Regional Business Application (RBA)","0.000000","0.000000","0.000000","0.000000","22.539000","4.452000","12.000000","8.750000","1.009000","0.250000","0.120000","0.120000","48.630000","12.539000","11.232000","11.232000","2.098000","0.108000","0.245000","0.245000","18.00","5.00","3.00","3.00","0.000000","12.389000","0.000000","110.500000"
"023-000004190","622","023","General Services Administration","IT Dashboard","0.119000","0.000000","0.000000","0.000000","8.311000","0.300000","0.250000","0.150000","0.000000","0.000000","0.000000","0.000000","5.045000","0.910000","0.200000","0.150000","0.000000","0.150000","0.150000","0.150000","2.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"023-000001290","623","023","General Services Administration","eLease","0.000000","0.000000","0.000000","0.000000","18.299000","0.991000","0.000000","0.000000","0.489000","0.048000","0.000000","0.000000","19.507000","1.198000","0.540000","0.000000","0.531000","0.090000","0.080000","0.000000","8.00","1.00","1.00","0.00","-3.588000","-0.665000","-60.700000","-51.800000"
"023-000004130","634","023","General Services Administration","Regulatory Information Service Center (ROCIS II)","2.996000","0.000000","0.000000","0.000000","9.586000","0.982000","0.850000","0.985000","2.155000","0.080000","0.080000","0.080000","5.493000","1.341000","1.197000","1.333000","0.870000","0.110000","0.115000","0.115000","29.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"023-000003319","893","023","General Services Administration","Enterprise Acquisition System (EAS)","12.027000","5.093315","1.180000","0.753000","0.000000","0.000000","0.175000","0.175000","0.350000","0.175000","0.141000","0.141000","0.000000","0.000000","3.889000","2.183000","0.000000","0.000000","0.037000","0.037000","3.00","2.00","2.00","2.00","0.000315","-0.044000","0.000000","-0.800000"
"023-000004070","945","023","General Services Administration","USA.gov Citizen Services","4.375000","0.000000","0.000000","0.000000","5.491000","0.000000","0.000000","0.000000","0.300000","0.000000","0.000000","0.000000","90.102000","11.241000","11.258000","10.100200","65.791420","5.942210","5.942210","2.100000","428.00","43.00","43.00","14.00","0.000010","0.000210","0.000000","0.000000"
"023-000004210","1030","023","General Services Administration","Real Estate Across the US (REXUS)","0.000000","0.000000","0.000000","0.000000","0.000000","3.026000","2.657000","3.000000","0.000000","0.107000","0.113000","0.113000","0.000000","2.626000","3.309000","3.099000","0.000000","0.200000","0.240000","0.240000","0.00","1.00","3.00","3.00","-2.222000","1.770000","-27.200000","38.900000"
"023-000004200","1100","023","General Services Administration","Performance Dashboards","0.119000","0.000000","0.500000","0.500000","8.311000","0.300000","2.914696","2.175000","0.000000","0.150000","0.555000","0.555000","5.085000","0.950000","1.400000","1.400000","0.000000","0.000000","0.370000","0.370000","2.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"023-000003303","1101","023","General Services Administration","USAspending.gov","0.119000","0.000000","0.000000","0.000000","9.927327","0.506000","0.400000","0.400000","0.000000","0.000000","0.000000","0.000000","5.073000","1.461720","1.021000","1.036000","0.250000","0.162500","0.169810","0.173000","7.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"023-000004270","1213","023","General Services Administration","GSA Real Estate Exchange (G-REX)","0.000000","0.000000","0.000000","0.000000","0.000000","6.359000","0.861000","0.485000","0.000000","0.177000","0.107000","0.107000","0.000000","0.000000","1.343000","1.384000","0.000000","0.000000","0.246000","0.246000","0.00","3.00","3.00","3.00","6.536000","2.557000","0.000000","0.000000"
"026-000002411","32","026","National Aeronautics and Space Administration","Integrated Collaborative Environment","0.000000","0.000000","0.000000","0.000000","32.738000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","66.636000","11.740000","11.740000","10.320000","0.475000","0.160000","0.160000","0.180000","13.25","1.00","1.00","1.00","-1.275000","0.000000","-9.677000","0.000000"
"026-000001501","37","026","National Aeronautics and Space Administration","NASA Earth Observing System Data Information System (EOSDIS)","0.000000","0.000000","0.000000","0.000000","1571.522000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2175.313000","128.970000","125.101000","133.803000","60.787000","7.551000","7.749000","8.849000","432.50","50.30","52.30","53.10","6.150000","2.226000","4.717000","1.676000"
